STATUS	RVA	ADDRESS	NAME	PRIORITY	SEED_TYPE	ERROR
FAILED	unknown	EXTERNAL:000000f3	_stat64i32	0	CONTEXT	Exception while decompiling EXTERNAL:000000f3: Cannot marshal address space: EXTERNAL 
OK	0x2A60	180002a60	FUN_180002a60	0	CONTEXT	
OK	0x2A80	180002a80	FUN_180002a80	0	CONTEXT	
OK	0x2BA0	180002ba0	FUN_180002ba0	0	CONTEXT	
OK	0x3E10	180003e10	FUN_180003e10	0	CONTEXT	
OK	0x3F30	180003f30	FUN_180003f30	0	CONTEXT	
OK	0x4290	180004290	FUN_180004290	0	CONTEXT	
OK	0x42E0	1800042e0	FUN_1800042e0	0	CONTEXT	
OK	0x4350	180004350	FUN_180004350	0	CONTEXT	
OK	0x4410	180004410	FUN_180004410	0	CONTEXT	
OK	0x4430	180004430	FUN_180004430	0	CONTEXT	
OK	0x6530	180006530	FUN_180006530	0	CONTEXT	
OK	0x78C0	1800078c0	FUN_1800078c0	0	CONTEXT	
OK	0x8A00	180008a00	FUN_180008a00	0	CONTEXT	
OK	0x8B70	180008b70	FUN_180008b70	0	CONTEXT	
OK	0x8C00	180008c00	FUN_180008c00	0	CONTEXT	
OK	0x8C90	180008c90	FUN_180008c90	0	CONTEXT	
OK	0x8CD0	180008cd0	FUN_180008cd0	0	CONTEXT	
OK	0x8F70	180008f70	FUN_180008f70	0	CONTEXT	
OK	0x9020	180009020	FUN_180009020	0	CONTEXT	
OK	0x9090	180009090	FUN_180009090	0	CONTEXT	
OK	0x90F0	1800090f0	FUN_1800090f0	0	CONTEXT	
OK	0x9250	180009250	FUN_180009250	0	CONTEXT	
OK	0x95A0	1800095a0	FUN_1800095a0	0	CONTEXT	
OK	0x96A0	1800096a0	FUN_1800096a0	0	CONTEXT	
OK	0x9810	180009810	FUN_180009810	0	CONTEXT	
OK	0x9830	180009830	FUN_180009830	0	CONTEXT	
OK	0x98E0	1800098e0	FUN_1800098e0	0	CONTEXT	
OK	0x9950	180009950	FUN_180009950	0	CONTEXT	
OK	0xA430	18000a430	FUN_18000a430	0	CONTEXT	
OK	0xA570	18000a570	FUN_18000a570	0	CONTEXT	
OK	0xA6E0	18000a6e0	FUN_18000a6e0	0	CONTEXT	
OK	0xAAD0	18000aad0	FUN_18000aad0	0	CONTEXT	
OK	0xABC0	18000abc0	FUN_18000abc0	0	CONTEXT	
OK	0xBA70	18000ba70	FUN_18000ba70	0	CONTEXT	
OK	0xBE40	18000be40	FUN_18000be40	0	CONTEXT	
OK	0xC730	18000c730	FUN_18000c730	0	CONTEXT	
OK	0xCAC0	18000cac0	FUN_18000cac0	0	CONTEXT	
OK	0xCB10	18000cb10	FUN_18000cb10	0	CONTEXT	
OK	0xCB60	18000cb60	FUN_18000cb60	0	CONTEXT	
OK	0xCBB0	18000cbb0	FUN_18000cbb0	0	CONTEXT	
OK	0xD5F0	18000d5f0	FUN_18000d5f0	0	CONTEXT	
OK	0xDDE0	18000dde0	FUN_18000dde0	0	CONTEXT	
OK	0xDF60	18000df60	FUN_18000df60	0	CONTEXT	
OK	0xE7C0	18000e7c0	FUN_18000e7c0	0	CONTEXT	
OK	0xEB90	18000eb90	FUN_18000eb90	0	CONTEXT	
OK	0xF700	18000f700	FUN_18000f700	0	CONTEXT	
OK	0x13A10	180013a10	FUN_180013a10	0	CONTEXT	
OK	0x204C0	1800204c0	FUN_1800204c0	0	CONTEXT	
OK	0x20F00	180020f00	FUN_180020f00	0	CONTEXT	
OK	0x21000	180021000	FUN_180021000	0	CONTEXT	
OK	0x21040	180021040	FUN_180021040	0	CONTEXT	
OK	0x222C0	1800222c0	FUN_1800222c0	0	CONTEXT	
OK	0x35C20	180035c20	FUN_180035c20	0	CONTEXT	
OK	0x35E90	180035e90	FUN_180035e90	0	CONTEXT	
OK	0x35FA0	180035fa0	FUN_180035fa0	0	CONTEXT	
OK	0x36160	180036160	FUN_180036160	0	CONTEXT	
OK	0x36370	180036370	FUN_180036370	0	CONTEXT	
OK	0x36530	180036530	FUN_180036530	0	CONTEXT	
OK	0x36780	180036780	FUN_180036780	0	CONTEXT	
OK	0x369A0	1800369a0	FUN_1800369a0	0	CONTEXT	
OK	0x36B90	180036b90	FUN_180036b90	0	CONTEXT	
OK	0x36D50	180036d50	FUN_180036d50	0	CONTEXT	
OK	0x36F10	180036f10	FUN_180036f10	0	CONTEXT	
OK	0x37110	180037110	FUN_180037110	0	CONTEXT	
OK	0x372D0	1800372d0	FUN_1800372d0	0	CONTEXT	
OK	0x37490	180037490	FUN_180037490	0	CONTEXT	
OK	0x375F0	1800375f0	FUN_1800375f0	0	CONTEXT	
OK	0x377B0	1800377b0	FUN_1800377b0	0	CONTEXT	
OK	0x37910	180037910	FUN_180037910	0	CONTEXT	
OK	0x37AF0	180037af0	FUN_180037af0	0	CONTEXT	
OK	0x37D70	180037d70	FUN_180037d70	0	CONTEXT	
OK	0x37F60	180037f60	FUN_180037f60	0	CONTEXT	
OK	0x38140	180038140	FUN_180038140	0	CONTEXT	
OK	0x38300	180038300	FUN_180038300	0	CONTEXT	
OK	0x384C0	1800384c0	FUN_1800384c0	0	CONTEXT	
OK	0x386C0	1800386c0	FUN_1800386c0	0	CONTEXT	
OK	0x388A0	1800388a0	FUN_1800388a0	0	CONTEXT	
OK	0x38A80	180038a80	FUN_180038a80	0	CONTEXT	
OK	0x38BD0	180038bd0	FUN_180038bd0	0	CONTEXT	
OK	0x38D90	180038d90	FUN_180038d90	0	CONTEXT	
OK	0x38F70	180038f70	FUN_180038f70	0	CONTEXT	
