STATUS	RVA	ADDRESS	NAME	PRIORITY	SEED_TYPE	ERROR
FAILED	unknown	EXTERNAL:00000034	MultiByteToWideChar	0	CONTEXT	Exception while decompiling EXTERNAL:00000034: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:00000035	WideCharToMultiByte	0	CONTEXT	Exception while decompiling EXTERNAL:00000035: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000003b	operator_bool	0	CONTEXT	Exception while decompiling EXTERNAL:0000003b: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000003c	getloc	0	CONTEXT	Exception while decompiling EXTERNAL:0000003c: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000003d	operator>>	0	CONTEXT	Exception while decompiling EXTERNAL:0000003d: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000003e	operator>>	0	CONTEXT	Exception while decompiling EXTERNAL:0000003e: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000003f	~basic_istream<char,std::char_traits<char>_>	0	CONTEXT	Exception while decompiling EXTERNAL:0000003f: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:00000040	~basic_ios<char,std::char_traits<char>_>	0	CONTEXT	Exception while decompiling EXTERNAL:00000040: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000004a	basic_istream<char,std::char_traits<char>_>	0	CONTEXT	Exception while decompiling EXTERNAL:0000004a: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000004b	basic_ios<char,std::char_traits<char>_>	0	CONTEXT	Exception while decompiling EXTERNAL:0000004b: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000004c	basic_streambuf<char,std::char_traits<char>_>	0	CONTEXT	Exception while decompiling EXTERNAL:0000004c: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000004d	setstate	0	CONTEXT	Exception while decompiling EXTERNAL:0000004d: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000004e	sgetc	0	CONTEXT	Exception while decompiling EXTERNAL:0000004e: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000004f	snextc	0	CONTEXT	Exception while decompiling EXTERNAL:0000004f: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:00000050	_Ipfx	0	CONTEXT	Exception while decompiling EXTERNAL:00000050: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:00000053	_Xbad_function_call	0	CONTEXT	Exception while decompiling EXTERNAL:00000053: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000006d	isxdigit	0	CONTEXT	Exception while decompiling EXTERNAL:0000006d: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:00000070	_invalid_parameter_noinfo_noreturn	0	CONTEXT	Exception while decompiling EXTERNAL:00000070: Cannot marshal address space: EXTERNAL 
FAILED	unknown	EXTERNAL:0000007b	abort	0	CONTEXT	Exception while decompiling EXTERNAL:0000007b: Cannot marshal address space: EXTERNAL 
OK	0x1730	180001730	FUN_180001730	0	CONTEXT	
OK	0x2650	180002650	FUN_180002650	0	CONTEXT	
OK	0x2710	180002710	FUN_180002710	0	CONTEXT	
OK	0x2890	180002890	FUN_180002890	0	CONTEXT	
OK	0x29D0	1800029d0	FUN_1800029d0	0	CONTEXT	
OK	0x2CC0	180002cc0	FUN_180002cc0	0	CONTEXT	
OK	0x2E30	180002e30	FUN_180002e30	0	CONTEXT	
OK	0x2FB0	180002fb0	FUN_180002fb0	0	CONTEXT	
OK	0x4260	180004260	FUN_180004260	0	CONTEXT	
OK	0x42A0	1800042a0	FUN_1800042a0	0	CONTEXT	
OK	0x42E0	1800042e0	FUN_1800042e0	0	CONTEXT	
OK	0x44B0	1800044b0	FUN_1800044b0	0	CONTEXT	
OK	0x45D0	1800045d0	FUN_1800045d0	0	CONTEXT	
OK	0x46A0	1800046a0	FUN_1800046a0	0	CONTEXT	
OK	0x5C30	180005c30	FUN_180005c30	0	CONTEXT	
OK	0x5DA0	180005da0	FUN_180005da0	0	CONTEXT	
OK	0x6190	180006190	FUN_180006190	0	CONTEXT	
OK	0x6FC0	180006fc0	FUN_180006fc0	0	CONTEXT	
OK	0x70C0	1800070c0	FUN_1800070c0	0	CONTEXT	
OK	0x71E0	1800071e0	n_Wait	0	CONTEXT	
OK	0x77D0	1800077d0	n_QuitGame	0	CONTEXT	
OK	0x7910	180007910	FUN_180007910	0	CONTEXT	
OK	0x7EF0	180007ef0	FUN_180007ef0	0	CONTEXT	
OK	0x7FA0	180007fa0	FUN_180007fa0	0	CONTEXT	
OK	0x88C0	1800088c0	FUN_1800088c0	0	CONTEXT	
OK	0x88E0	1800088e0	FUN_1800088e0	0	CONTEXT	
