TYPE	RVA	ADDRESS	NAME	PRIORITY	SIGNATURE
CONTEXT	0x54960	180054960	FUN_180054960	0	undefined FUN_180054960(void)
CONTEXT	0x557D0	1800557d0	FUN_1800557d0	0	undefined1 * FUN_1800557d0(longlong * param_1, undefined1 * param_2, undefined1 * param_3)
CONTEXT	0x55B80	180055b80	FUN_180055b80	0	undefined FUN_180055b80(ulonglong * param_1, ulonglong param_2)
CONTEXT	0x55CE0	180055ce0	FUN_180055ce0	0	undefined1 * FUN_180055ce0(undefined1 * param_1, undefined1 * param_2, undefined8 param_3, undefined8 param_4)
CONTEXT	0x5B720	18005b720	Run	0	void Run(LUAFiber * this)
CONTEXT	0x5B920	18005b920	FUN_18005b920	0	undefined FUN_18005b920(undefined8 param_1, undefined8 param_2, undefined8 param_3, undefined8 param_4)
CONTEXT	0x5B990	18005b990	FUN_18005b990	0	LPWSTR FUN_18005b990(LPWSTR param_1, UINT param_2, undefined8 * param_3)
CONTEXT	0x5BD60	18005bd60	FUN_18005bd60	0	uint * FUN_18005bd60(uint * param_1, uint * param_2, uint * param_3)
CONTEXT	0x5BEF0	18005bef0	FUN_18005bef0	0	undefined FUN_18005bef0(undefined8 param_1, undefined4 param_2, undefined8 * param_3)
CONTEXT	0x5C730	18005c730	AddToCache	0	void AddToCache(LogType param_1, char * param_2, char * param_3, ...)
CONTEXT	0x5CD30	18005cd30	FUN_18005cd30	0	int FUN_18005cd30(undefined8 param_1, undefined8 param_2, undefined8 param_3, undefined8 param_4)
CONTEXT	0x5D260	18005d260	FUN_18005d260	0	undefined FUN_18005d260(void)
CONTEXT	0x5D4E0	18005d4e0	FUN_18005d4e0	0	undefined1 * FUN_18005d4e0(undefined1 * param_1, longlong param_2)
CONTEXT	0x5E750	18005e750	FUN_18005e750	0	undefined FUN_18005e750(longlong * param_1)
CONTEXT	0x6CDE8	18006cde8	FUN_18006cde8	0	ulonglong FUN_18006cde8(void)
CONTEXT	0x6D048	18006d048	__std_fs_create_directory	0	undefined8 __std_fs_create_directory(LPCWSTR param_1)
CONTEXT	0x6D4E0	18006d4e0	__security_check_cookie	0	void __security_check_cookie(uintptr_t _StackCookie)
CONTEXT	0x6D620	18006d620	FUN_18006d620	0	undefined FUN_18006d620(size_t param_1)
CONTEXT	0x6D9D4	18006d9d4	FUN_18006d9d4	0	undefined FUN_18006d9d4(void * param_1)
CONTEXT	0x6E72E	18006e72e	memmove	0	void * memmove(void * _Dst, void * _Src, size_t _Size)
CONTEXT	0x6E746	18006e746	_CxxThrowException	0	void _CxxThrowException(void * pExceptionObject, ThrowInfo * pThrowInfo)
CONTEXT	0x6E74C	18006e74c	memset	0	void * memset(void * _Dst, int _Val, size_t _Size)
CONTEXT	0x6E758	18006e758	free	0	void free(void * _Memory)
CONTEXT	0x6E7B5	18006e7b5	memcmp	0	int memcmp(void * _Buf1, void * _Buf2, size_t _Size)
